plant_curie,plant_name,disease_curie
ncbitaxon:39534,Sansevieria trifasciata,MONDO:0003781
ncbitaxon:39534,Sansevieria trifasciata,MONDO:0010940
ncbitaxon:39534,Sansevieria trifasciata,MONDO:0004979
ncbitaxon:353989,Lundia corymbifera,MONDO:0019136
ncbitaxon:151819,Flabellaria paniculata,MONDO:0001126
ncbitaxon:43717,Harrisonia perforata,MONDO:0005401
ncbitaxon:4465,Acorus calamus,MONDO:0005575
ncbitaxon:4465,Acorus calamus,MONDO:0023113
ncbitaxon:248302,Heliotropium strigosum,MONDO:0005070
ncbitaxon:94286,Platycodon grandiflorus,MONDO:0002887
ncbitaxon:52822,Alstonia scholaris,MONDO:0012202
ncbitaxon:35924,Paeonia lactiflora,MONDO:0001085
ncbitaxon:167911,Ajuga decumbens,MONDO:0005635
ncbitaxon:125116,Eulophia guineensis,MONDO:0006920
ncbitaxon:34199,Aloe vera,MONDO:0007652
ncbitaxon:124764,Amaranthus roxburghianus,MONDO:0005101
ncbitaxon:124764,Amaranthus roxburghianus,MONDO:0008617
ncbitaxon:93759,Corchorus olitorius,MONDO:0001126
ncbitaxon:98722,Jacobaea vulgaris,MONDO:0002184
ncbitaxon:189247,Senecio scandens,MONDO:0001517
ncbitaxon:189247,Senecio scandens,MONDO:0024355
ncbitaxon:189247,Senecio scandens,MONDO:0003799
ncbitaxon:189247,Senecio scandens,MONDO:0005532
ncbitaxon:4432,Nelumbo nucifera,MONDO:0002909
ncbitaxon:483143,Biancaea sappan,MONDO:0005153
ncbitaxon:555479,Nigella sativa,MONDO:0011729
ncbitaxon:233737,Pouteria campechiana,MONDO:0005154
ncbitaxon:82096,Eleutherococcus senticosus,MONDO:0005298
ncbitaxon:4103,Petunia integrifolia,MONDO:0019182
ncbitaxon:153742,Cinchona calisaya,MONDO:0005070
ncbitaxon:138033,Vachellia nilotica,MONDO:0011122
ncbitaxon:138033,Vachellia nilotica,MONDO:0004995
ncbitaxon:138033,Vachellia nilotica,MONDO:0019182
ncbitaxon:33152,Ephedra sinica,MONDO:0005252
ncbitaxon:33152,Ephedra sinica,MONDO:0003014
ncbitaxon:55184,Acorus gramineus,MONDO:0005068
ncbitaxon:94286,Platycodon grandiflorus,MONDO:0005231
ncbitaxon:34173,Commelina benghalensis,MONDO:0002898
ncbitaxon:371726,Pistacia lentiscus,MONDO:0000744
ncbitaxon:13818,Adiantum capillus-veneris,MONDO:0007184
ncbitaxon:41228,Plectranthus barbatus,MONDO:0002629
ncbitaxon:55635,Inula helenium,MONDO:0006609
ncbitaxon:68554,Phellodendron amurense,MONDO:0021040
ncbitaxon:68554,Phellodendron amurense,MONDO:0015278
ncbitaxon:158323,Astragalus penduliflorus,MONDO:0012768
ncbitaxon:3656,Cucumis melo,MONDO:0043953
ncbitaxon:4509,Dactylis glomerata,MONDO:0003014
ncbitaxon:193516,Hippophae rhamnoides,MONDO:0016419
ncbitaxon:193516,Hippophae rhamnoides,MONDO:0021100
ncbitaxon:424424,Salvia plebeia,MONDO:0004980
ncbitaxon:88123,Prunus salicina,MONDO:0011122
ncbitaxon:261450,Coptis chinensis,MONDO:0005010
ncbitaxon:261450,Coptis chinensis,MONDO:0010331
ncbitaxon:167590,Dioscorea membranacea,MONDO:0005153
ncbitaxon:167590,Dioscorea membranacea,MONDO:0021100
ncbitaxon:167590,Dioscorea membranacea,MONDO:0016419
ncbitaxon:167590,Dioscorea membranacea,MONDO:0008315
ncbitaxon:167590,Dioscorea membranacea,MONDO:0023122
ncbitaxon:55581,Dioscorea trifida,MONDO:0008638
ncbitaxon:41257,Lens ervoides,MONDO:0002427
ncbitaxon:454931,Jatropha gossypiifolia,MONDO:0015254
ncbitaxon:4054,Panax ginseng,MONDO:0016823
ncbitaxon:92921,Silybum marianum,MONDO:0020761
ncbitaxon:43153,Azima tetracantha,MONDO:0001126
ncbitaxon:3567,Amaranthus caudatus,MONDO:0005850
ncbitaxon:184783,Areca catechu,MONDO:0005135
ncbitaxon:158927,Calophyllum inophyllum,MONDO:0005401
ncbitaxon:160068,Trebouxia aggregata,MONDO:0007471
ncbitaxon:63479,Nerium oleander,MONDO:0006564
ncbitaxon:403125,Tabernaemontana pachysiphon,MONDO:0005136
ncbitaxon:403125,Tabernaemontana pachysiphon,MONDO:0012202
ncbitaxon:119949,Myrtus communis,MONDO:0005982
ncbitaxon:148720,Piptadeniastrum africanum,MONDO:0004298
ncbitaxon:141467,Calotropis procera,MONDO:0002408
ncbitaxon:193516,Hippophae rhamnoides,MONDO:0005379
ncbitaxon:371726,Pistacia lentiscus,MONDO:0005993
ncbitaxon:136217,Curcuma longa,MONDO:0015075
ncbitaxon:3735,Moringa oleifera,MONDO:0005047
ncbitaxon:49987,Satureja hortensis,MONDO:0005059
ncbitaxon:52844,Cryptolepis nigrescens,MONDO:0005203
ncbitaxon:46367,Bupleurum falcatum,MONDO:0004975
ncbitaxon:164405,Melaleuca alternifolia,MONDO:0007899
ncbitaxon:74645,Rosa rugosa,MONDO:0005001
ncbitaxon:74645,Rosa rugosa,MONDO:0001517
ncbitaxon:107821,Barringtonia racemosa,MONDO:0016419
ncbitaxon:183260,Hibiscus sabdariffa,MONDO:0016419
ncbitaxon:107821,Barringtonia racemosa,MONDO:0021100
ncbitaxon:165353,Angelica sinensis,MONDO:0021667
ncbitaxon:13329,Achillea millefolium,MONDO:0002406
ncbitaxon:470517,Malus rockii,MONDO:0006919
ncbitaxon:175694,Andrographis paniculata,MONDO:0005314
ncbitaxon:141467,Calotropis procera,MONDO:0005982
ncbitaxon:4222,Carthamus tinctorius,MONDO:0001627
ncbitaxon:43364,Aesculus hippocastanum,MONDO:0005016
ncbitaxon:74649,Rosa chinensis,MONDO:0019341
ncbitaxon:201012,Carapa guianensis,MONDO:0002258
ncbitaxon:39279,Bongardia chrysogonum,MONDO:0010811
ncbitaxon:261649,Tragopogon orientalis,MONDO:0003240
ncbitaxon:271192,Pimpinella anisum,MONDO:0005401
ncbitaxon:153348,Lepidium meyenii,MONDO:0023122
ncbitaxon:153348,Lepidium meyenii,MONDO:0008315
ncbitaxon:149668,Sophora pachycarpa,MONDO:0008315
ncbitaxon:149668,Sophora pachycarpa,MONDO:0021100
ncbitaxon:149668,Sophora pachycarpa,MONDO:0023122
ncbitaxon:85181,Celastrus orbiculatus,MONDO:0021042
ncbitaxon:213256,Lysimachia ciliata,MONDO:0023122
ncbitaxon:213256,Lysimachia ciliata,MONDO:0008315
ncbitaxon:477864,Eryngium foetidum,MONDO:0005015
ncbitaxon:477864,Eryngium foetidum,MONDO:0004298
ncbitaxon:415819,Reseda odorata,MONDO:0020683
ncbitaxon:4120,Ipomoea batatas,MONDO:0016075
ncbitaxon:4120,Ipomoea batatas,MONDO:0012202
ncbitaxon:4120,Ipomoea batatas,MONDO:0005136
ncbitaxon:4120,Ipomoea batatas,MONDO:0005502
ncbitaxon:272675,Neocheiropteris fortunei,MONDO:0005178
ncbitaxon:272675,Neocheiropteris fortunei,MONDO:0007704
ncbitaxon:3472,Sanguinaria canadensis,MONDO:0005299
ncbitaxon:154291,Dendrobium chrysanthum,MONDO:0005153
ncbitaxon:4282,Cornus canadensis,MONDO:0005108
ncbitaxon:236975,Trapa quadrispinosa,MONDO:0005070
ncbitaxon:183298,Hibiscus rosa-sinensis,MONDO:0005070
ncbitaxon:49827,Glycyrrhiza glabra,MONDO:0024355
ncbitaxon:83819,Polygonum cuspidatum,MONDO:0005148
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0004842
ncbitaxon:52299,Rudbeckia hirta,MONDO:0002285
ncbitaxon:304181,Aristolochia bracteolata,MONDO:0005578
ncbitaxon:39367,Salvia rosmarinus,MONDO:0007648
ncbitaxon:39367,Salvia rosmarinus,MONDO:0021085
ncbitaxon:318982,Commiphora myrrha,MONDO:0021667
ncbitaxon:32224,Eriobotrya japonica,MONDO:0043693
ncbitaxon:13674,Schisandra sphenanthera,MONDO:0043693
ncbitaxon:52862,Thevetia peruviana,MONDO:0005982
ncbitaxon:251604,Symplocos tenuifolia,MONDO:0021117
ncbitaxon:251604,Symplocos tenuifolia,MONDO:0008903
ncbitaxon:293753,Limonium tetragonum,MONDO:0005105
ncbitaxon:228709,Cynanchum wilfordii,MONDO:0002081
ncbitaxon:49992,Thymus vulgaris,MONDO:0005281
ncbitaxon:255244,Populus x tomentiglandulosa,MONDO:0005053
ncbitaxon:13415,Chamaecyparis obtusa,MONDO:0006733
ncbitaxon:41496,Calendula officinalis,MONDO:0005316
ncbitaxon:293753,Limonium tetragonum,MONDO:0043693
ncbitaxon:49666,Paris polyphylla,MONDO:0023122
ncbitaxon:49666,Paris polyphylla,MONDO:0008315
ncbitaxon:44586,Panax notoginseng,MONDO:0019542
ncbitaxon:29722,Amaranthus tricolor,MONDO:0004994
ncbitaxon:39333,Lavandula stoechas,MONDO:0019052
ncbitaxon:42337,Bidens pilosa,MONDO:0001517
ncbitaxon:204149,Ocimum tenuiflorum,MONDO:0018695
ncbitaxon:4558,Sorghum bicolor,MONDO:0008656
ncbitaxon:123405,Catha edulis,MONDO:0005015
ncbitaxon:260139,Pimenta racemosa,MONDO:0004298
ncbitaxon:260139,Pimenta racemosa,MONDO:0007704
ncbitaxon:260139,Pimenta racemosa,MONDO:0005178
ncbitaxon:260139,Pimenta racemosa,MONDO:0005709
ncbitaxon:154990,Euphorbia helioscopia,MONDO:0018076
ncbitaxon:50506,Sargentodoxa cuneata,MONDO:0005578
ncbitaxon:55843,Tagetes patula,MONDO:0005311
ncbitaxon:55843,Tagetes patula,MONDO:0007169
ncbitaxon:55843,Tagetes patula,MONDO:0021187
ncbitaxon:190903,Brachychiton rupestris,MONDO:0005070
ncbitaxon:28503,Sambucus ebulus,MONDO:0043904
ncbitaxon:3619,Rumex obtusifolius,MONDO:0002909
ncbitaxon:94446,Cryphaea glomerata,MONDO:0019052
ncbitaxon:169266,Hilleria latifolia,MONDO:0004648
ncbitaxon:146995,Chrysanthemum indicum,MONDO:0005154
ncbitaxon:28909,Cynodon dactylon,MONDO:0003014
ncbitaxon:55670,Stevia rebaudiana,MONDO:0020120
ncbitaxon:13427,Cichorium intybus,MONDO:0007899
ncbitaxon:45318,Tetragonia tetragonoides,MONDO:0001357
ncbitaxon:66214,Acer pensylvanicum,MONDO:0019004
ncbitaxon:4123,Convolvulus arvensis,MONDO:0021100
ncbitaxon:4123,Convolvulus arvensis,MONDO:0016419
ncbitaxon:318068,Xanthium strumarium,MONDO:0005401
ncbitaxon:158602,Pelargonium quercetorum,MONDO:0021100
ncbitaxon:158602,Pelargonium quercetorum,MONDO:0016419
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0015924
ncbitaxon:204382,Gratiola officinalis,MONDO:0002367
ncbitaxon:4120,Ipomoea batatas,MONDO:0019136
ncbitaxon:125261,Alpinia oxyphylla,MONDO:0005134
ncbitaxon:442491,Agave sisalana,MONDO:0004980
ncbitaxon:362788,Senna tora,MONDO:0011438
ncbitaxon:403124,Tabernaemontana catharinensis,MONDO:0005105
ncbitaxon:336055,Antirhea chinensis,MONDO:0021100
ncbitaxon:336055,Antirhea chinensis,MONDO:0016419
ncbitaxon:65409,Scutellaria baicalensis,MONDO:0004496
ncbitaxon:99300,Rehmannia glutinosa,MONDO:0005381
ncbitaxon:36610,Cydonia oblonga,MONDO:0010940
ncbitaxon:187505,Marsdenia tenacissima,MONDO:0021071
ncbitaxon:508682,Curcuma caesia,MONDO:0005494
ncbitaxon:236976,Trapa bispinosa,MONDO:0009741
ncbitaxon:236976,Trapa bispinosa,MONDO:0005072
ncbitaxon:46397,Fatsia japonica,MONDO:0005578
ncbitaxon:236975,Trapa quadrispinosa,MONDO:0021105
ncbitaxon:4220,Artemisia vulgaris,MONDO:0015278
ncbitaxon:4220,Artemisia vulgaris,MONDO:0021040
ncbitaxon:32224,Eriobotrya japonica,MONDO:0004790
ncbitaxon:555479,Nigella sativa,MONDO:0018866
ncbitaxon:555479,Nigella sativa,MONDO:0013059
ncbitaxon:152397,Hopea dryobalanoides,MONDO:0005070
ncbitaxon:332454,Minthostachys latifolia,MONDO:0006739
ncbitaxon:57921,Hagenia abyssinica,MONDO:0005070
ncbitaxon:161395,Cistanche deserticola,MONDO:0005052
ncbitaxon:29761,Astilboides tabularis,MONDO:0005070
ncbitaxon:138855,Aristotelia chilensis,MONDO:0005070
ncbitaxon:62339,Halophila ovalis,MONDO:0021100
ncbitaxon:62339,Halophila ovalis,MONDO:0016419
ncbitaxon:282729,Achillea coarctata,MONDO:0005070
ncbitaxon:396369,Elephantopus scaber,MONDO:0007256
ncbitaxon:396369,Elephantopus scaber,MONDO:0018902
ncbitaxon:3930,Cuphea lanceolata,MONDO:0008170
ncbitaxon:4494,Aegilops markgrafii,MONDO:0011555
ncbitaxon:4494,Aegilops markgrafii,MONDO:0024558
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0005062
ncbitaxon:353989,Lundia corymbifera,MONDO:0005015
ncbitaxon:4043,Petroselinum crispum,MONDO:0001357
ncbitaxon:155295,Lindera obtusiloba,MONDO:0004979
ncbitaxon:155295,Lindera obtusiloba,MONDO:0010940
ncbitaxon:266091,Gynochthodes officinalis,MONDO:0005053
ncbitaxon:4555,Setaria italica,MONDO:0005292
ncbitaxon:244311,Erigeron breviscapus,MONDO:0002771
ncbitaxon:336055,Antirhea chinensis,MONDO:0005578
ncbitaxon:50458,Barbarea verna,MONDO:0006747
ncbitaxon:72433,Delonix regia,MONDO:0005178
ncbitaxon:72433,Delonix regia,MONDO:0007704
ncbitaxon:174652,Rumex nepalensis,MONDO:0043839
ncbitaxon:40709,Paeonia obovata var. japonica,MONDO:0005070
ncbitaxon:3752,Malus sylvestris,MONDO:0002406
ncbitaxon:39271,Agastache rugosa,MONDO:0004979
ncbitaxon:49827,Glycyrrhiza glabra,MONDO:0018902
ncbitaxon:49992,Thymus vulgaris,MONDO:0004975
ncbitaxon:49992,Thymus vulgaris,MONDO:0015140
ncbitaxon:261433,Maianthemum atropurpureum,MONDO:0005070
ncbitaxon:3897,Styphnolobium japonicum,MONDO:0010940
ncbitaxon:3897,Styphnolobium japonicum,MONDO:0004979
ncbitaxon:164936,Melaleuca leucadendra,MONDO:0011989
ncbitaxon:168345,Heliotropium europaeum,MONDO:0002184
ncbitaxon:4058,Catharanthus roseus,MONDO:0018908
ncbitaxon:39584,Juniperus virginiana,MONDO:0003014
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0043373
ncbitaxon:57577,Trifolium pratense,MONDO:0000888
ncbitaxon:44586,Panax notoginseng,MONDO:0002907
ncbitaxon:32219,Amelanchier alnifolia,MONDO:0005719
ncbitaxon:396745,Rosa nutkana,MONDO:0005719
ncbitaxon:112345,Callilepis laureola,MONDO:0005240
ncbitaxon:3816,Abrus precatorius,MONDO:0004967
ncbitaxon:3868,Lotus tetragonolobus,MONDO:0004982
ncbitaxon:204973,Entada abyssinica,MONDO:0005459
ncbitaxon:103754,Eupatorium makinoi,MONDO:0008495
ncbitaxon:235358,Gypsophila paniculata,MONDO:0000775
ncbitaxon:3311,Ginkgo biloba,MONDO:0005277
ncbitaxon:115667,Solanum mammosum,MONDO:0004525
ncbitaxon:354065,Tynanthus schumannianus,MONDO:0001517
ncbitaxon:105884,Lonicera japonica,MONDO:0006547
ncbitaxon:212252,Galphimia glauca,MONDO:0010940
ncbitaxon:212252,Galphimia glauca,MONDO:0004979
ncbitaxon:3972,Viscum album,MONDO:0024355
ncbitaxon:3311,Ginkgo biloba,MONDO:0015924
ncbitaxon:198914,Indigofera tinctoria,MONDO:0002251
ncbitaxon:149685,Bowdichia virgilioides,MONDO:0005136
ncbitaxon:149685,Bowdichia virgilioides,MONDO:0012202
ncbitaxon:328098,Acanthus ilicifolius,MONDO:0002363
ncbitaxon:328098,Acanthus ilicifolius,MONDO:0005070
ncbitaxon:68299,Ageratum conyzoides,MONDO:0003847
ncbitaxon:3972,Viscum album,MONDO:0002331
ncbitaxon:3850,Griffonia simplicifolia,MONDO:0006689
ncbitaxon:157514,Gaultheria leucocarpa,MONDO:0017767
ncbitaxon:183623,Senecio brasiliensis,MONDO:0001700
ncbitaxon:3891,Psophocarpus tetragonolobus,MONDO:0015140
ncbitaxon:3891,Psophocarpus tetragonolobus,MONDO:0004975
ncbitaxon:357959,Dioscorea collettii,MONDO:0005059
ncbitaxon:59895,Cynara cardunculus var. scolymus,MONDO:0015496
ncbitaxon:285590,Tinospora cordifolia,MONDO:0020920
ncbitaxon:3868,Lotus tetragonolobus,MONDO:0001751
ncbitaxon:33113,Atropa belladonna,MONDO:0015254
ncbitaxon:4222,Carthamus tinctorius,MONDO:0009100
ncbitaxon:4222,Carthamus tinctorius,MONDO:0005147
ncbitaxon:53751,Echinacea purpurea,MONDO:0023113
ncbitaxon:53751,Echinacea purpurea,MONDO:0005575
ncbitaxon:4465,Acorus calamus,MONDO:0007263
ncbitaxon:233715,Mimusops elengi,MONDO:0001126
ncbitaxon:165353,Angelica sinensis,MONDO:0005377
ncbitaxon:45005,Colchicum autumnale,MONDO:0001106
ncbitaxon:45005,Colchicum autumnale,MONDO:0043693
ncbitaxon:48386,Perilla frutescens,MONDO:0006525
ncbitaxon:130456,Aegilops cylindrica,MONDO:0002041
ncbitaxon:154990,Euphorbia helioscopia,MONDO:0006597
ncbitaxon:193516,Hippophae rhamnoides,MONDO:0005311
ncbitaxon:204149,Ocimum tenuiflorum,MONDO:0006849
ncbitaxon:202639,Morisonia americana,MONDO:0001126
ncbitaxon:3972,Viscum album,MONDO:0019438
ncbitaxon:3972,Viscum album,MONDO:0009693
ncbitaxon:326797,Nidularium procerum,MONDO:0019122
ncbitaxon:185703,Centrosema pubescens,MONDO:0001357
ncbitaxon:353979,Neojobertia mirabilis,MONDO:0008170
ncbitaxon:443222,Toona sinensis,MONDO:0012883
ncbitaxon:167894,Symplocos chinensis,MONDO:0005070
ncbitaxon:68535,Casimiroa edulis,MONDO:0005070
ncbitaxon:292385,Vitellaria paradoxa,MONDO:0000940
ncbitaxon:158323,Astragalus penduliflorus,MONDO:0002017
ncbitaxon:126910,Withania somnifera,MONDO:0012202
ncbitaxon:193516,Hippophae rhamnoides,MONDO:0005709
ncbitaxon:219229,Blepharodon pictum,MONDO:0018076
ncbitaxon:35924,Paeonia lactiflora,MONDO:0005379
ncbitaxon:595250,Cordia verbenacea,MONDO:0005554
ncbitaxon:66262,Chenopodium amaranticolor,MONDO:0005108
ncbitaxon:387750,Sasa senanensis,MONDO:0005096
ncbitaxon:271192,Pimpinella anisum,MONDO:0005027
ncbitaxon:4589,Thinopyrum ponticum,MONDO:0006019
ncbitaxon:3311,Ginkgo biloba,MONDO:0018544
ncbitaxon:3218,Physcomitrium patens,MONDO:0005070
ncbitaxon:91201,Gastrodia elata,MONDO:0002679
ncbitaxon:78168,Passiflora edulis,MONDO:0013600
ncbitaxon:115629,Sesuvium verrucosum,MONDO:0005100
ncbitaxon:137221,Rheum palmatum,MONDO:0001657
ncbitaxon:119186,Francoeuria undulata,MONDO:0006001
ncbitaxon:35608,Artemisia annua,MONDO:0043152
ncbitaxon:35608,Artemisia annua,MONDO:0007179
ncbitaxon:180581,Withania coagulans,MONDO:0005148
ncbitaxon:287721,Aralia continentalis,MONDO:0008903
ncbitaxon:287721,Aralia continentalis,MONDO:0021117
ncbitaxon:70070,Kigelia africana,MONDO:0002898
ncbitaxon:185542,Ilex paraguariensis,MONDO:0004608
ncbitaxon:519208,Oxalis triangularis,MONDO:0005105
ncbitaxon:74654,Rosa roxburghii,MONDO:0005276
ncbitaxon:173437,Anoectochilus formosanus,MONDO:0001881
ncbitaxon:112817,Casearia sylvestris,MONDO:0005059
ncbitaxon:155124,Aspalathus linearis,MONDO:0005267
ncbitaxon:53879,Euchresta horsfieldii,MONDO:0021187
ncbitaxon:103999,Codonopsis lanceolata,MONDO:0005401
ncbitaxon:136217,Curcuma longa,MONDO:0006515
ncbitaxon:123485,Tripterygium regelii,MONDO:0016419
ncbitaxon:85864,Magnolia officinalis,MONDO:0005249
ncbitaxon:85864,Magnolia officinalis,MONDO:0005812
ncbitaxon:4112,Solanum nigrum,MONDO:0007899
ncbitaxon:4129,Cuscuta reflexa,MONDO:0002909
ncbitaxon:54418,Dicentra peregrina,MONDO:0005015
ncbitaxon:262730,Ligularia japonica,MONDO:0006690
ncbitaxon:3712,Brassica oleracea,MONDO:0006406
ncbitaxon:293060,Phyllanthus amarus,MONDO:0012292
ncbitaxon:293060,Phyllanthus amarus,MONDO:0005231
ncbitaxon:613112,Boswellia serrata,MONDO:0015278
ncbitaxon:613112,Boswellia serrata,MONDO:0021040
ncbitaxon:49992,Thymus vulgaris,MONDO:0005401
ncbitaxon:38868,Salvia officinalis,MONDO:0004995
ncbitaxon:46112,Celosia argentea,MONDO:0005070
ncbitaxon:4560,Sorghum halepense,MONDO:0011786
ncbitaxon:4560,Sorghum halepense,MONDO:0004979
ncbitaxon:127986,Matricaria chamomilla var. recutita,MONDO:0005180
ncbitaxon:51240,Juglans regia,MONDO:0004975
ncbitaxon:51240,Juglans regia,MONDO:0015140
ncbitaxon:285590,Tinospora cordifolia,MONDO:0001751
ncbitaxon:155295,Lindera obtusiloba,MONDO:0002406
ncbitaxon:136218,Curcuma phaeocaulis,MONDO:0016419
ncbitaxon:136218,Curcuma phaeocaulis,MONDO:0021100
ncbitaxon:353970,Amphilophium elongatum,MONDO:0005502
ncbitaxon:210328,Maclura tricuspidata,MONDO:0004980
ncbitaxon:39980,Myrcianthes fragrans,MONDO:0005070
ncbitaxon:66014,Cymbopogon citratus,MONDO:0002268
ncbitaxon:36777,Elaeagnus angustifolia,MONDO:0005812
ncbitaxon:318062,Euphorbia hirta,MONDO:0004277
ncbitaxon:318062,Euphorbia hirta,MONDO:0005709
ncbitaxon:72664,Eutrema salsugineum,MONDO:0006919
ncbitaxon:273548,Protea canaliculata,MONDO:0004796
ncbitaxon:34273,Gossypium thurberi,MONDO:0019004
ncbitaxon:337372,Erodium foetidum,MONDO:0005070
ncbitaxon:4047,Coriandrum sativum,MONDO:0005267
ncbitaxon:85712,Angelica gigas,MONDO:0001119
ncbitaxon:85712,Angelica gigas,MONDO:0001836
ncbitaxon:88853,Litsea glaucescens,MONDO:0005027
ncbitaxon:63476,Hemidesmus indicus,MONDO:0005124
ncbitaxon:63476,Hemidesmus indicus,MONDO:0005554
ncbitaxon:127986,Matricaria chamomilla var. recutita,MONDO:0005379
ncbitaxon:167337,Chrysopogon zizanioides,MONDO:0018076
ncbitaxon:115877,Dioon spinulosum,MONDO:0001517
ncbitaxon:180018,Nepeta menthoides,MONDO:0005136
ncbitaxon:180018,Nepeta menthoides,MONDO:0012202
ncbitaxon:71633,Pinus halepensis,MONDO:0021012
ncbitaxon:71633,Pinus halepensis,MONDO:0005445
ncbitaxon:97169,Abies sibirica,MONDO:0002277
ncbitaxon:69109,Adansonia digitata,MONDO:0005135
ncbitaxon:511508,Capparis zeylanica,MONDO:0001126
ncbitaxon:158538,Aristolochia clematitis,MONDO:0005300
ncbitaxon:197426,Operculina turpethum,MONDO:0004247
ncbitaxon:261089,Goniothalamus macrophyllus,MONDO:0002256
ncbitaxon:45171,Paeonia suffruticosa,MONDO:0001357
ncbitaxon:437899,Lychnophora pinaster,MONDO:0020120
ncbitaxon:3902,Ulex europaeus,MONDO:0005034
ncbitaxon:151065,Dodonaea viscosa,MONDO:0002635
ncbitaxon:212142,Petunia integrifolia subsp. inflata,MONDO:0024298
ncbitaxon:3708,Brassica napus,MONDO:0007655
ncbitaxon:3868,Lotus tetragonolobus,MONDO:0005015
ncbitaxon:458695,Ligustrum lucidum,MONDO:0005231
ncbitaxon:458695,Ligustrum lucidum,MONDO:0012292
ncbitaxon:4090,Nicotiana glauca,MONDO:0021113
ncbitaxon:74656,Agrimonia pilosa,MONDO:0005148
ncbitaxon:50765,Gentiana macrophylla,MONDO:0007256
ncbitaxon:508206,Annona crassiflora,MONDO:0005136
ncbitaxon:374122,Guaiacum officinale,MONDO:0005554
ncbitaxon:63479,Nerium oleander,MONDO:0019040
ncbitaxon:124943,Azadirachta indica,MONDO:0001688
ncbitaxon:137226,Rheum tanguticum,MONDO:0005240
ncbitaxon:33125,Lepidium sativum,MONDO:0007039
ncbitaxon:488003,Persicaria minor,MONDO:0002268
ncbitaxon:231913,Mammea siamensis,MONDO:0005401
ncbitaxon:371859,Opuntia ficus-indica,MONDO:0005401
ncbitaxon:4608,Festuca pratensis,MONDO:0005115
ncbitaxon:189231,Curio articulatus,MONDO:0017137
ncbitaxon:102722,Saxifraga cuneifolia,MONDO:0005823
ncbitaxon:185493,Ilex asprella,MONDO:0006932
ncbitaxon:50507,Schisandra chinensis,MONDO:0001517
ncbitaxon:50507,Schisandra chinensis,MONDO:0024290
ncbitaxon:58040,Nymphaea nouchali,MONDO:0043839
ncbitaxon:459167,Quassia africana,MONDO:0005136
ncbitaxon:459167,Quassia africana,MONDO:0012202
ncbitaxon:4673,Dioscorea japonica,MONDO:0005070
ncbitaxon:48032,Carum carvi,MONDO:0012562
ncbitaxon:48032,Carum carvi,MONDO:0016296
ncbitaxon:155640,Melia azedarach,MONDO:0005932
ncbitaxon:83819,Polygonum cuspidatum,MONDO:0005747
ncbitaxon:35608,Artemisia annua,MONDO:0008170
ncbitaxon:72352,Artemisia sieberi,MONDO:0002040
ncbitaxon:4460,Colocasia esculenta,MONDO:0008114
ncbitaxon:436207,Arnica montana,MONDO:0002436
ncbitaxon:512623,Cyperus rotundus,MONDO:0043839
ncbitaxon:41696,Tetracarpidium conophorum,MONDO:0005047
ncbitaxon:158137,Panicum repens,MONDO:0021187
ncbitaxon:187269,Adenophora triphylla,MONDO:0005249
ncbitaxon:39388,Verbascum thapsus,MONDO:0002154
ncbitaxon:137221,Rheum palmatum,MONDO:0005812
ncbitaxon:47037,Alhagi maurorum,MONDO:0005059
ncbitaxon:4054,Panax ginseng,MONDO:0006873
ncbitaxon:171929,Anacardium occidentale,MONDO:0011989
ncbitaxon:71647,Pinus pinaster,MONDO:0006875
ncbitaxon:228354,Tephrosia purpurea,MONDO:0002909
ncbitaxon:33120,Alkekengi officinarum,MONDO:0005554
ncbitaxon:126558,Phillyrea latifolia,MONDO:0002909
ncbitaxon:51089,Myristica fragrans,MONDO:0004986
ncbitaxon:51089,Myristica fragrans,MONDO:0004987
ncbitaxon:469923,Garcinia celebica,MONDO:0016419
ncbitaxon:469923,Garcinia celebica,MONDO:0021100
ncbitaxon:34199,Aloe vera,MONDO:0005301
ncbitaxon:34199,Aloe vera,MONDO:0021571
ncbitaxon:126820,Senna occidentalis,MONDO:0005502
ncbitaxon:108546,Fritillaria thunbergii,MONDO:0007256
ncbitaxon:108546,Fritillaria thunbergii,MONDO:0018902
ncbitaxon:318060,Abutilon indicum,MONDO:0005401
ncbitaxon:39367,Salvia rosmarinus,MONDO:0020128
